car,0.8852,1500.09,753.14,1859.63,886.45
person,0.7931,0.22,747.04,142.75,1075.08
person,0.7470,156.90,846.70,405.56,1075.99
car,0.6583,1121.79,741.83,1249.13,840.06
person,0.6540,428.39,758.96,553.70,1074.06
car,0.6518,1392.96,746.93,1523.16,811.06
person,0.5779,851.93,734.50,927.89,1017.84
person,0.5567,594.15,923.84,825.68,1079.19
car,0.5448,1217.39,747.71,1292.84,794.98
person,0.5413,591.54,766.01,839.85,1054.51
car,0.5234,1298.06,744.67,1398.01,803.28
person,0.4972,548.87,749.75,627.12,990.72
person,0.4657,1034.71,731.13,1203.40,1018.08
car,0.4011,1323.65,749.59,1398.57,804.39
person,0.3714,1031.54,731.29,1131.49,1011.76
person,0.3568,909.65,746.35,979.33,1017.07
person,0.3415,240.55,727.31,345.33,875.74
backpack,0.2544,2.80,827.53,115.46,970.71
