car,0.9129,1539.89,758.59,1919.77,933.59
person,0.8023,787.01,768.33,948.46,1080.00
person,0.7714,891.69,869.09,1129.42,1079.76
person,0.7327,241.66,805.28,447.82,1076.99
bus,0.7140,1396.14,570.41,1920.00,826.60
person,0.7042,1123.98,749.41,1212.03,990.14
person,0.6689,335.54,852.35,608.66,1080.00
car,0.5963,1307.71,747.64,1421.06,819.70
person,0.5759,1033.70,739.61,1125.45,1006.87
person,0.5583,619.62,787.80,753.11,1078.26
person,0.5508,117.22,768.82,236.56,1080.00
car,0.5098,1307.91,749.21,1457.88,823.95
person,0.3297,0.25,732.66,50.50,1025.96
person,0.3059,790.96,737.21,845.86,906.09
car,0.3048,1224.01,734.73,1309.75,802.46
traffic light,0.3024,1867.73,192.29,1919.25,486.18
person,0.2583,981.12,730.38,1048.35,870.55
