person,0.8542,662.43,786.70,1003.61,1079.67
car,0.8310,1765.16,762.45,1919.08,983.59
person,0.8231,336.50,754.88,654.56,1078.78
person,0.7466,101.27,761.27,253.36,1078.98
person,0.7189,1246.72,792.17,1405.71,1079.24
person,0.7051,1392.97,764.67,1493.04,1047.48
person,0.6520,0.16,752.47,87.13,1073.31
car,0.6059,1449.89,753.57,1562.91,821.49
person,0.5705,268.33,749.58,411.66,1077.53
person,0.4191,1126.10,762.87,1231.22,1062.23
person,0.3667,1016.48,788.81,1133.52,973.98
person,0.3564,1349.39,741.37,1417.22,910.17
person,0.3286,921.95,776.07,1019.85,969.27
person,0.3118,240.07,763.36,324.70,1073.15
person,0.2860,621.97,759.12,712.18,1048.21
handbag,0.2542,1289.84,863.85,1354.31,964.06
