car,0.9062,1652.35,762.94,1919.32,949.79
car,0.7970,1335.69,752.75,1496.59,843.60
person,0.7791,949.20,823.85,1173.99,1080.00
person,0.7275,833.83,766.37,932.83,1073.63
person,0.7020,138.80,784.21,259.72,1080.00
person,0.6890,545.45,798.85,697.12,1080.00
person,0.6258,308.38,771.35,394.40,1057.44
person,0.6046,652.49,821.19,845.99,1080.00
person,0.5850,235.53,760.49,307.67,1040.97
car,0.4605,1561.78,751.85,1745.70,849.08
person,0.3913,1113.08,756.41,1169.52,914.74
car,0.3350,1281.41,743.72,1364.04,802.28
person,0.3185,0.54,728.92,87.22,1023.51
person,0.2893,383.83,760.57,459.25,1022.17
person,0.2772,504.53,796.92,574.54,1008.72
person,0.2557,1178.07,749.09,1266.21,1029.86
person,0.2510,448.73,735.96,530.01,1017.51
