car,0.8724,1259.82,737.55,1565.78,897.58
person,0.8285,498.83,773.38,846.92,1078.13
car,0.8009,1095.48,764.01,1394.85,940.57
person,0.6653,917.49,750.85,1066.30,1072.58
person,0.6533,232.11,789.94,356.72,1080.00
person,0.6162,443.02,755.28,542.72,1020.57
person,0.6095,29.27,737.11,157.71,1079.63
person,0.6051,790.07,739.57,868.58,1028.94
person,0.5436,743.66,751.64,802.06,996.31
person,0.5034,152.04,775.09,253.81,1078.30
person,0.4565,392.25,751.36,462.80,996.67
person,0.4031,1045.57,742.72,1106.70,929.90
handbag,0.3435,982.36,800.81,1073.39,970.47
person,0.3293,0.10,799.33,48.66,1076.67
person,0.3127,851.79,724.28,946.38,1031.56
handbag,0.3049,985.41,850.35,1072.26,966.49
