car,0.8588,1474.66,768.39,1697.92,881.40
person,0.7694,13.98,777.53,183.24,1080.00
person,0.6273,144.35,766.74,250.38,1077.83
car,0.6201,1340.07,758.59,1432.14,831.96
person,0.5542,747.36,945.62,912.87,1080.00
person,0.5015,816.31,813.92,948.22,1065.36
person,0.4959,683.46,794.51,821.52,1074.67
person,0.4896,372.64,770.56,468.22,1074.26
handbag,0.4681,1061.39,915.53,1136.05,1018.98
person,0.4410,1021.79,774.75,1164.32,1079.43
person,0.4005,545.52,742.16,658.67,1080.00
person,0.3968,465.56,761.20,536.61,1013.06
person,0.3436,1089.87,753.50,1222.32,983.44
person,0.3361,1150.59,759.19,1216.77,987.16
car,0.3235,1305.68,757.99,1431.72,835.27
car,0.2909,1687.38,768.45,1872.83,859.49
person,0.2832,1232.37,742.93,1319.94,927.72
handbag,0.2730,1054.04,883.05,1133.97,1019.86
person,0.2709,657.73,741.06,749.98,1067.06
