car,0.8995,1496.02,753.96,1846.60,914.87
person,0.7848,817.97,759.06,970.34,1080.00
person,0.7458,0.09,789.25,82.01,1080.00
person,0.7394,910.53,863.91,1148.71,1080.00
person,0.7273,1127.40,749.86,1216.18,989.34
person,0.7126,656.53,765.76,785.50,1080.00
person,0.6634,394.78,847.15,674.10,1080.00
person,0.6180,285.63,805.40,496.41,1077.32
person,0.5551,73.65,741.87,151.49,1037.38
bus,0.5272,1382.73,567.76,1919.79,886.55
car,0.5259,1329.48,747.73,1430.27,817.46
person,0.4394,154.28,768.77,264.26,1076.06
person,0.4327,274.55,731.99,381.80,970.32
person,0.4206,777.08,737.10,841.40,1023.54
person,0.3787,1036.30,737.16,1133.79,976.69
person,0.3466,1059.97,744.96,1134.92,994.96
handbag,0.3280,800.67,926.60,850.49,1003.32
car,0.2674,1769.86,748.44,1919.22,892.25
