car,0.8198,1439.27,766.76,1595.11,855.86
person,0.7329,1092.88,815.66,1253.74,1077.57
person,0.7237,686.89,746.48,811.14,1079.76
person,0.6634,199.77,764.54,336.27,1074.37
person,0.6392,1237.28,769.67,1308.74,997.15
person,0.6185,550.63,730.53,669.21,1080.00
car,0.6091,1343.61,760.94,1423.66,828.51
person,0.5801,64.40,760.23,228.40,1080.00
person,0.5550,0.29,781.75,109.87,1073.11
car,0.5005,1827.35,763.96,1919.73,842.83
person,0.4240,816.50,935.94,991.05,1080.00
person,0.4162,921.85,821.94,1044.37,1078.79
person,0.4111,803.64,795.13,920.83,1070.95
person,0.2900,474.36,750.86,573.89,1029.22
car,0.2645,1645.62,760.66,1830.37,840.30
person,0.2516,1192.63,754.74,1253.73,908.40
