car,0.8949,1664.83,760.01,1919.06,901.27
car,0.7362,1150.26,744.33,1316.39,855.42
person,0.7019,655.46,801.60,875.67,1078.05
person,0.6871,996.53,724.71,1125.40,1025.75
car,0.6649,1074.76,764.67,1251.19,881.62
car,0.6410,1269.88,750.97,1365.97,804.09
car,0.6322,1371.64,753.77,1546.63,818.28
person,0.5857,453.24,959.73,725.02,1077.87
person,0.5802,162.62,727.22,289.89,1065.44
person,0.5602,0.15,873.01,234.98,1080.00
person,0.5538,378.17,776.44,499.15,1077.63
person,0.5538,497.68,752.63,596.96,981.96
person,0.5149,594.94,752.58,669.93,970.03
person,0.4334,922.40,737.75,1008.32,1035.75
person,0.3966,867.17,742.42,936.02,1027.00
person,0.3274,271.45,763.32,360.40,1072.75
person,0.3238,777.78,745.05,867.76,974.41
