car,0.8874,1374.88,751.75,1592.04,862.57
person,0.8100,917.30,826.36,1121.73,1078.96
person,0.7178,0.21,782.22,103.05,1075.31
person,0.6807,767.39,772.84,882.75,1076.22
person,0.6761,550.06,829.56,772.83,1079.40
person,0.6649,437.67,795.23,611.62,1078.85
person,0.6291,162.00,768.23,278.35,1077.87
person,0.5765,282.05,767.93,377.06,1048.85
person,0.5103,1126.34,741.54,1227.77,976.97
bus,0.5049,1628.63,570.49,1919.07,876.94
person,0.4931,115.28,735.40,210.85,1037.94
car,0.3985,1286.96,744.44,1379.75,810.01
person,0.3895,371.84,731.26,464.87,1047.17
person,0.3384,1056.46,744.49,1122.06,912.41
car,0.3247,1314.00,751.67,1381.92,811.66
person,0.2807,46.45,730.53,122.10,986.39
