person,0.8462,770.09,756.00,1029.79,1080.00
person,0.8405,1034.13,795.08,1337.19,1078.43
person,0.7620,478.45,742.10,634.58,1079.21
person,0.7444,1536.13,759.19,1658.27,1077.85
person,0.7431,97.33,815.12,385.80,1079.41
car,0.6658,1604.37,760.55,1841.60,874.76
person,0.6530,0.19,759.48,76.64,1068.30
person,0.6443,1353.67,797.58,1486.71,1078.49
person,0.5742,664.68,745.40,763.70,1080.00
person,0.5655,308.59,785.34,424.04,1041.41
car,0.5091,1786.34,763.67,1911.36,812.38
person,0.4298,1266.83,778.55,1362.61,1040.09
person,0.4184,763.70,748.91,874.64,1016.06
person,0.3139,952.46,742.86,1032.35,924.84
person,0.3066,49.23,748.59,113.98,1015.99
person,0.2966,995.19,791.86,1111.46,1075.39
person,0.2943,618.94,745.08,698.59,1050.86
