person,0.8334,783.00,754.72,1035.37,1080.00
person,0.8287,1039.96,794.89,1345.14,1079.02
person,0.7623,1542.08,768.76,1665.24,1076.83
person,0.7237,1364.41,799.05,1513.13,1080.00
person,0.6951,136.79,822.96,408.33,1080.00
person,0.6360,0.26,756.24,82.92,1065.91
person,0.6172,481.41,741.29,639.68,1077.40
car,0.5991,1612.52,764.16,1827.73,867.58
person,0.5797,660.30,745.65,765.84,1080.00
person,0.4755,1271.00,778.20,1366.52,1043.27
person,0.4379,769.17,748.05,882.48,1026.22
person,0.3766,306.70,784.57,424.02,1020.57
car,0.3681,1787.22,764.83,1913.09,812.80
