person,0.8528,901.77,756.17,1161.05,1080.00
person,0.7820,1613.51,795.52,1756.35,1076.01
person,0.7787,463.67,786.64,734.24,1078.36
person,0.7625,1229.51,789.43,1479.82,1077.81
person,0.7238,176.97,771.64,373.42,1078.32
person,0.6146,0.31,751.74,96.26,1071.52
person,0.6125,834.88,748.72,964.51,1077.13
person,0.5498,783.70,746.31,881.64,1078.41
person,0.4681,453.76,736.25,571.95,1067.50
person,0.4108,1417.42,791.98,1540.46,1079.77
car,0.4056,1844.61,767.07,1919.27,818.78
person,0.2886,1531.40,775.74,1574.13,914.10
person,0.2782,646.45,737.87,786.19,1064.15
person,0.2726,478.77,747.72,564.04,1004.35
handbag,0.2697,640.95,914.94,680.61,1080.00
