car,0.9073,1579.24,763.08,1919.28,919.01
person,0.7707,210.56,779.36,322.89,1078.92
person,0.7073,123.38,753.87,228.48,1078.25
person,0.6055,730.32,828.53,887.55,1078.00
person,0.5619,602.21,794.75,741.23,1080.00
car,0.5467,1325.43,753.51,1468.78,839.83
person,0.5419,343.37,771.39,442.19,1039.88
person,0.5070,960.59,818.86,1157.28,1080.00
person,0.5025,16.31,729.49,122.30,1032.78
person,0.4853,861.66,775.41,952.80,1062.43
person,0.4567,544.92,746.07,638.79,1051.71
person,0.4491,1138.37,746.95,1192.96,909.84
person,0.3855,422.65,759.87,495.75,1020.50
person,0.2915,0.06,743.78,29.57,989.47
car,0.2556,1263.00,750.01,1356.94,800.24
