car,0.8611,1461.36,748.60,1744.92,871.85
person,0.8062,185.58,841.45,451.83,1078.66
person,0.6969,455.16,753.66,574.71,1050.07
car,0.6833,1298.32,741.24,1411.67,803.13
person,0.6726,604.02,775.20,859.43,1074.12
car,0.6028,1114.11,738.99,1223.53,828.58
person,0.5638,995.44,738.24,1093.18,996.91
person,0.5491,902.03,743.24,976.18,1024.64
person,0.5474,845.05,741.18,925.44,1026.46
person,0.5291,1062.65,737.77,1146.77,1013.75
car,0.5164,1223.65,743.69,1308.58,793.20
person,0.4185,608.16,900.05,860.60,1080.00
person,0.3529,573.34,743.24,650.97,963.89
person,0.2751,972.88,739.75,1028.81,981.86
person,0.2631,33.04,740.02,174.46,936.46
bus,0.2578,1815.21,599.63,1919.21,866.90
car,0.2541,1409.55,748.15,1501.52,813.44
person,0.2514,0.29,904.85,83.62,1079.51
