car,0.8737,1529.39,756.26,1918.24,930.54
person,0.7845,793.91,763.07,956.46,1079.94
person,0.7691,370.40,850.88,611.67,1080.00
person,0.7670,895.16,868.01,1131.07,1078.99
person,0.7392,1124.16,757.91,1212.84,991.10
person,0.7182,253.55,806.58,460.34,1077.94
bus,0.5961,1395.49,582.98,1920.00,825.92
car,0.5697,1309.80,748.03,1441.89,821.08
person,0.5068,644.11,785.35,763.42,1045.24
person,0.4887,1035.73,737.08,1129.10,1003.93
person,0.4850,120.70,765.88,240.37,1080.00
person,0.3820,977.60,733.02,1045.57,866.44
tie,0.3581,475.56,1011.06,511.83,1079.22
bus,0.3384,1394.37,596.29,1683.85,816.64
person,0.3295,0.28,739.74,56.92,1028.50
person,0.3020,785.81,739.74,841.70,911.08
person,0.3010,1062.56,739.37,1135.57,1007.59
