car,0.9071,1394.73,754.40,1638.06,873.28
person,0.7475,516.05,838.26,744.54,1078.65
person,0.7360,925.20,836.88,1142.34,1078.87
person,0.6998,98.46,788.79,237.48,1078.81
person,0.6118,409.31,794.94,586.69,1079.60
person,0.5194,734.55,782.99,854.91,1038.59
car,0.5153,1278.71,743.83,1389.11,811.38
person,0.4845,1128.78,744.55,1227.22,982.96
person,0.4175,245.27,741.57,356.75,1053.76
person,0.4169,0.23,853.72,45.64,1050.99
person,0.4119,913.49,751.37,1018.37,1001.86
bus,0.4028,1639.39,657.38,1919.22,883.71
person,0.3029,4.03,743.28,99.91,929.97
person,0.2658,347.19,731.60,448.99,1049.85
person,0.2584,0.37,741.06,104.38,1044.51
person,0.2521,829.46,740.77,907.69,1034.63
