car,0.8850,1274.32,736.42,1587.57,902.02
car,0.8150,1093.33,759.41,1403.41,944.03
person,0.8112,490.70,770.34,840.61,1077.61
person,0.6861,440.80,748.38,542.02,1019.20
person,0.6704,922.95,750.30,1058.76,1072.00
person,0.6472,222.11,774.45,337.24,1079.91
person,0.6460,791.36,741.48,871.97,1030.23
person,0.5170,740.45,746.89,803.27,1005.72
person,0.4793,25.23,761.63,151.75,1079.38
person,0.4742,379.78,754.36,457.02,994.95
person,0.4274,1043.36,744.09,1107.24,929.36
person,0.4261,145.15,769.78,240.94,1077.68
person,0.3158,855.48,732.08,953.87,1028.80
person,0.3116,1044.07,743.46,1115.39,995.89
person,0.2887,874.56,744.40,950.46,995.52
handbag,0.2583,979.07,829.26,1067.45,967.19
