car,0.8797,1507.95,754.29,1869.58,918.57
person,0.7753,808.16,762.49,967.55,1080.00
person,0.7177,1124.94,748.39,1212.60,988.99
person,0.7075,912.32,867.30,1139.09,1080.00
person,0.6830,651.01,775.94,781.09,1080.00
person,0.6823,0.13,790.20,77.59,1080.00
car,0.6096,1305.39,748.02,1431.78,818.44
person,0.5869,389.29,854.84,676.57,1080.00
person,0.5752,277.75,811.14,492.15,1077.23
handbag,0.4879,795.79,922.07,846.50,1009.28
person,0.4216,1035.67,739.48,1132.93,979.58
person,0.4184,148.03,771.62,253.43,1077.71
person,0.3906,772.26,740.18,842.33,1000.55
bus,0.3876,1390.23,595.04,1917.40,848.39
person,0.3793,1060.21,747.29,1134.64,988.29
person,0.3144,69.56,737.68,148.94,1047.88
person,0.3030,268.70,730.87,377.27,961.83
person,0.2994,979.40,734.79,1044.03,868.72
