car,0.8549,1208.49,738.96,1494.91,886.03
person,0.8279,530.83,790.75,866.18,1078.33
bus,0.7992,1826.98,505.63,1919.21,858.97
person,0.6830,262.30,772.99,400.34,1078.86
person,0.6542,935.42,744.06,1058.36,1066.22
car,0.6478,1105.48,756.28,1351.86,931.68
person,0.5976,447.60,754.63,547.95,1018.88
person,0.5733,48.98,727.01,196.98,1075.90
person,0.5592,789.34,737.88,859.34,1021.38
person,0.4428,180.48,756.07,284.67,1077.11
person,0.4163,1053.60,739.36,1112.06,1004.68
person,0.3917,544.38,752.35,626.82,976.89
person,0.3905,405.74,749.05,476.32,985.26
person,0.3639,1047.80,741.64,1135.53,1006.10
handbag,0.3440,988.61,801.89,1068.62,946.08
person,0.2622,856.82,739.80,953.88,1028.71
