car,0.8623,1240.63,738.68,1546.17,895.62
person,0.8209,505.47,776.49,849.05,1077.27
car,0.7709,1095.88,760.12,1380.08,938.41
person,0.6862,238.79,780.79,372.36,1080.00
person,0.6575,442.86,755.30,541.12,1019.95
person,0.6022,789.10,740.06,868.34,1028.40
person,0.5587,35.00,735.12,170.91,1080.00
person,0.4963,917.47,754.05,1068.63,1065.38
person,0.4785,163.89,793.83,253.83,1077.70
person,0.3387,1048.14,744.58,1106.89,983.66
person,0.3361,739.29,754.93,800.75,991.68
handbag,0.3196,986.02,811.06,1074.08,967.86
handbag,0.3021,988.97,853.08,1072.50,963.40
person,0.2812,396.67,757.68,462.07,996.03
person,0.2651,378.87,766.93,438.70,992.51
person,0.2554,0.21,808.73,57.09,1078.54
