car,0.8861,1771.07,771.97,1918.94,945.33
person,0.8316,919.95,818.66,1130.06,1080.00
car,0.7871,1355.16,752.47,1540.08,849.90
person,0.6693,470.97,797.96,643.46,1077.47
person,0.6554,35.05,795.13,178.06,1080.00
person,0.6400,245.09,778.55,335.91,1066.34
person,0.6135,596.07,810.19,803.05,1080.00
person,0.6130,792.15,774.42,903.60,1073.56
person,0.5324,1086.14,750.02,1141.01,913.73
person,0.4427,330.56,766.61,418.14,1027.57
bus,0.3574,1529.92,583.81,1904.40,855.40
person,0.3390,946.11,746.06,1081.95,937.86
car,0.3227,1282.25,751.75,1366.62,804.15
person,0.3193,408.19,733.72,503.51,1048.00
person,0.2786,1142.24,743.38,1245.29,965.18
backpack,0.2520,251.55,823.09,330.92,923.94
person,0.2501,160.57,767.71,238.92,1044.25
