car,0.8612,1207.98,741.03,1481.58,883.60
person,0.8143,537.85,795.17,872.38,1078.88
car,0.6759,1113.69,760.72,1343.73,924.86
person,0.6698,279.69,779.68,408.77,1077.25
bus,0.6370,1811.66,506.23,1919.29,858.08
person,0.5974,943.84,738.95,1057.86,1058.19
person,0.5867,454.05,754.14,548.79,1020.66
person,0.5057,556.75,756.92,635.73,990.47
person,0.4974,1051.48,742.89,1116.54,1005.83
person,0.4777,66.11,725.33,204.33,1055.27
person,0.4476,786.42,732.81,859.47,1021.11
person,0.4240,187.49,780.67,290.19,1078.37
person,0.3322,411.37,750.87,478.34,985.33
handbag,0.3197,989.18,790.31,1069.30,938.34
