bus,0.8749,1425.48,532.84,1919.06,853.01
person,0.7711,660.83,770.18,866.11,1078.15
car,0.7146,1352.97,744.27,1536.42,837.18
person,0.7140,809.54,851.63,1072.95,1079.13
person,0.6656,1099.53,737.59,1209.17,1017.12
person,0.6448,207.38,907.84,455.18,1080.00
person,0.5281,1014.01,739.68,1097.28,1007.56
person,0.5134,93.21,825.51,286.12,1075.29
person,0.4845,372.76,824.96,528.72,1077.01
person,0.4290,493.20,801.05,613.85,1079.20
person,0.3187,820.09,740.37,880.06,880.77
person,0.2824,355.37,715.38,447.23,871.19
car,0.2823,1190.35,741.82,1256.61,789.01
car,0.2803,1190.70,743.42,1361.16,824.55
