person,0.8502,713.95,778.50,1041.87,1078.96
person,0.8159,392.55,771.36,708.55,1080.00
car,0.7230,1731.29,763.86,1919.11,996.94
person,0.7222,1261.18,793.09,1409.20,1077.16
person,0.7216,139.14,768.50,274.50,1080.00
person,0.6742,1412.46,774.48,1535.75,1050.05
person,0.5559,0.15,750.79,86.14,1071.39
person,0.5516,310.23,749.63,466.64,1076.12
car,0.4105,1462.87,755.17,1559.66,817.43
person,0.3949,258.81,762.32,351.02,1073.92
handbag,0.3296,300.71,835.11,418.47,1038.67
person,0.3200,932.84,771.50,1029.76,961.35
person,0.3038,1368.05,742.73,1437.85,906.78
car,0.2610,1432.87,752.01,1554.75,816.82
person,0.2600,275.04,764.39,366.07,1078.07
person,0.2572,1003.05,899.42,1120.48,1078.21
