person,0.8388,558.99,795.18,902.55,1080.00
car,0.7304,1189.80,741.12,1422.87,872.56
car,0.6892,1076.78,760.48,1314.41,914.03
person,0.6743,956.55,721.77,1066.91,1042.58
person,0.6684,455.08,744.84,554.29,1012.45
bus,0.6587,1747.08,506.35,1919.14,872.89
car,0.6494,1353.66,750.22,1515.71,818.29
person,0.5848,299.48,793.29,433.75,1072.85
person,0.5573,566.14,751.35,644.60,995.06
person,0.5437,832.77,740.95,931.58,1035.18
person,0.5336,93.41,727.20,230.65,1070.16
person,0.3837,918.06,742.60,978.43,1040.67
person,0.3607,0.33,867.07,101.42,1073.27
handbag,0.3378,374.23,844.80,447.12,983.66
person,0.3287,1049.97,739.82,1128.47,994.97
person,0.2985,216.46,786.75,295.25,1033.23
person,0.2971,795.85,742.63,859.77,986.28
car,0.2891,1055.14,757.75,1316.34,960.24
