car,0.7985,1375.73,747.99,1605.67,847.82
bus,0.7136,1449.42,522.88,1919.32,860.35
person,0.7062,0.50,829.55,176.00,1079.60
person,0.6238,1000.60,731.66,1080.00,1007.80
person,0.5861,315.39,821.53,490.40,1079.35
person,0.5601,623.77,774.91,839.36,1077.75
person,0.5216,1077.78,739.51,1170.16,1012.68
person,0.4763,782.73,884.41,980.22,1079.03
person,0.4677,495.86,754.37,576.45,1004.35
handbag,0.4029,1139.09,811.39,1203.02,899.15
person,0.3895,153.79,923.97,267.38,1079.75
car,0.3781,1091.13,735.55,1197.09,813.86
person,0.3656,312.93,720.43,413.32,884.53
person,0.3625,830.06,736.93,892.06,889.01
person,0.3428,935.82,743.40,1009.34,1024.93
car,0.2853,1203.56,743.11,1336.63,791.59
person,0.2802,152.07,908.15,324.93,1080.00
car,0.2724,1325.68,737.94,1415.51,795.67
person,0.2652,1139.77,765.53,1201.07,1002.09
