person,0.8422,798.04,758.63,1056.33,1077.00
person,0.7743,1547.81,769.39,1673.23,1072.11
person,0.7688,1069.03,786.55,1358.77,1078.10
person,0.7417,189.17,821.73,466.37,1079.56
person,0.7266,488.70,742.83,654.61,1079.99
person,0.7038,1378.64,796.10,1531.15,1080.00
car,0.6887,1621.62,763.94,1820.36,889.67
person,0.6540,771.93,747.92,903.28,1069.09
person,0.6310,655.26,751.27,774.42,1077.76
person,0.5775,149.38,775.22,280.89,1071.66
person,0.5163,0.17,761.59,76.30,1064.53
person,0.4795,1283.57,775.53,1380.72,1036.53
person,0.4107,393.66,732.73,474.71,990.57
car,0.2850,1824.12,770.70,1913.74,813.65
person,0.2837,1519.75,754.71,1580.93,1036.21
person,0.2678,1521.26,755.93,1579.56,906.31
