car,0.9071,1652.39,762.58,1919.32,949.72
car,0.7970,1335.54,752.73,1496.48,843.47
person,0.7797,949.57,823.84,1174.04,1080.00
person,0.7315,833.73,766.67,932.75,1073.83
person,0.6934,138.98,783.34,260.29,1080.00
person,0.6865,544.95,798.51,697.14,1080.00
person,0.6214,306.52,770.51,395.08,1054.10
person,0.6039,654.21,820.95,846.04,1080.00
person,0.5911,235.46,760.81,307.94,1041.38
car,0.4716,1561.86,751.88,1745.54,849.58
person,0.4011,1113.12,756.88,1169.60,914.89
car,0.3343,1282.02,744.14,1363.52,802.34
person,0.3161,0.55,729.02,87.11,1023.78
person,0.2937,383.81,760.81,459.40,1023.24
person,0.2806,504.49,797.57,574.39,1008.79
person,0.2614,1178.01,749.64,1264.62,1030.12
