car,0.8914,1538.52,754.75,1914.79,897.76
person,0.7553,583.51,766.03,843.57,1076.89
person,0.7135,573.63,940.75,802.57,1076.78
person,0.6801,418.21,759.69,535.78,1079.49
person,0.6585,93.88,863.13,354.77,1078.11
car,0.6529,1384.40,751.54,1530.89,815.26
person,0.6510,0.18,752.61,112.61,1074.02
car,0.6469,1131.64,745.73,1264.02,843.66
person,0.6150,537.23,750.18,622.45,989.14
person,0.6123,1031.25,733.24,1122.13,1015.34
person,0.6085,846.03,742.34,930.33,1021.31
car,0.5133,1315.51,751.06,1384.92,802.56
person,0.4938,915.80,754.26,979.54,1016.60
car,0.4606,1277.94,746.35,1383.99,803.35
person,0.4183,316.15,768.40,411.23,1039.66
car,0.4134,1222.86,751.19,1284.94,801.04
person,0.3997,216.63,728.49,325.55,915.01
person,0.3613,987.59,740.65,1049.47,967.49
person,0.2839,221.25,726.02,330.86,976.52
car,0.2825,1096.90,759.09,1221.02,873.78
