car,0.8867,1358.22,734.80,1767.39,932.14
car,0.8514,1101.53,769.07,1484.58,970.24
person,0.7106,889.12,756.49,1031.24,1072.97
person,0.6817,436.27,793.85,746.98,1077.41
person,0.6480,792.63,739.03,870.31,1032.63
person,0.6405,1032.68,733.86,1127.33,1016.47
person,0.6229,0.06,723.24,100.29,1078.95
person,0.5891,151.73,792.71,267.80,1080.00
person,0.5312,342.22,746.68,416.65,1001.01
person,0.4684,698.46,745.92,758.09,1004.01
car,0.4513,985.16,725.27,1071.72,832.47
person,0.4036,1033.93,732.59,1171.13,1013.03
car,0.2577,1029.32,732.64,1178.83,848.22
handbag,0.2533,240.09,878.16,307.89,1020.25
person,0.2518,80.18,743.63,174.49,1067.77
