person,0.8314,23.97,775.61,377.17,1073.52
person,0.7627,1175.56,803.09,1332.80,1078.04
person,0.7580,323.91,764.61,509.01,1078.17
person,0.7302,498.67,784.19,850.82,1080.00
car,0.6597,1440.31,755.58,1563.17,834.82
person,0.5474,705.04,741.80,815.42,1028.27
person,0.5381,1334.21,765.08,1416.91,999.97
car,0.4975,1762.90,758.68,1896.25,821.25
person,0.4664,794.73,753.17,891.76,1057.01
person,0.4606,860.95,784.43,976.97,1077.07
person,0.4356,975.53,801.33,1100.05,1079.00
person,0.4350,907.61,909.33,1061.29,1080.00
car,0.4175,1370.33,751.87,1449.44,892.33
car,0.4151,1370.80,752.40,1447.93,851.48
person,0.4101,1080.00,771.47,1157.50,1070.51
car,0.3891,1369.38,751.77,1443.64,811.88
person,0.3776,236.41,749.48,374.22,992.80
person,0.3651,1286.58,751.08,1357.31,988.12
handbag,0.2850,1227.19,867.77,1295.96,971.43
person,0.2676,951.60,913.12,1062.32,1078.61
car,0.2509,1758.01,762.13,1847.40,817.47
handbag,0.2504,863.85,885.32,923.74,977.45
