person,0.8365,730.87,781.73,1051.60,1076.83
person,0.8340,409.83,780.03,725.03,1080.00
car,0.7677,1718.69,763.71,1919.24,995.05
person,0.7327,139.73,764.35,280.19,1078.71
person,0.7105,1425.69,772.88,1542.47,1050.01
person,0.7102,1265.59,790.28,1400.27,1078.20
person,0.6675,318.93,753.86,478.86,1076.54
handbag,0.5122,301.45,828.79,426.73,1030.51
person,0.4773,0.00,757.21,81.81,1057.53
person,0.4150,934.01,772.81,1034.64,964.91
person,0.3901,272.85,761.34,365.13,1072.56
car,0.3835,1467.08,757.42,1560.04,816.81
person,0.3605,1376.89,742.75,1445.92,909.60
handbag,0.3332,303.51,855.90,396.70,1028.64
person,0.3046,1007.32,896.41,1122.43,1080.00
person,0.2760,724.38,736.67,838.01,994.77
person,0.2672,1156.52,766.43,1243.30,1059.48
