bus,0.7029,1716.79,524.36,1919.26,861.48
car,0.7002,1378.98,748.19,1621.94,850.28
person,0.6365,289.35,826.53,488.33,1080.00
person,0.6328,0.44,822.96,156.13,1079.16
person,0.6316,994.91,733.90,1081.18,997.66
person,0.5252,1067.63,736.04,1166.57,1011.28
person,0.5183,639.09,784.51,827.54,1076.93
person,0.4973,491.37,756.17,577.70,998.04
person,0.4966,773.38,889.62,971.71,1080.00
person,0.4102,831.28,739.19,893.05,893.55
car,0.3722,1324.35,739.58,1420.54,797.20
car,0.3613,1216.89,743.13,1334.75,791.22
car,0.3609,1121.08,737.23,1197.12,826.93
person,0.3372,616.17,744.46,690.05,939.64
person,0.3151,134.17,924.33,246.29,1079.81
person,0.3058,0.36,823.56,238.19,1079.24
person,0.2818,1136.73,756.67,1201.00,993.18
handbag,0.2760,1138.29,815.47,1199.74,895.00
car,0.2673,1065.28,736.95,1196.06,823.46
