car,0.8981,1631.14,763.71,1919.68,933.17
car,0.8165,1332.77,751.41,1491.44,844.51
person,0.6681,158.16,783.68,277.12,1080.00
person,0.6596,955.07,829.50,1167.87,1080.00
person,0.6426,555.57,799.46,713.66,1079.82
person,0.6172,319.98,772.38,409.14,1056.75
person,0.6057,660.26,820.45,857.50,1080.00
person,0.5853,843.26,766.62,946.48,1067.77
car,0.5111,1557.52,754.01,1737.64,847.45
person,0.4941,1123.00,744.96,1176.72,918.27
person,0.4648,403.58,761.11,474.59,1003.92
person,0.3158,460.08,737.22,540.83,1010.75
person,0.2910,239.60,760.01,315.46,1035.50
person,0.2854,1189.04,744.85,1271.36,927.20
car,0.2643,1246.39,757.85,1325.14,806.43
person,0.2527,780.55,741.69,858.08,928.06
