car,0.8690,1436.69,766.10,1586.20,849.86
person,0.6677,690.67,748.10,814.93,1080.00
person,0.6676,1110.89,815.25,1262.70,1078.25
car,0.6455,1753.91,765.75,1846.93,827.48
car,0.5616,1346.90,759.62,1422.85,819.95
car,0.5449,1841.67,768.48,1919.09,840.76
person,0.5258,0.18,825.83,331.39,1078.68
person,0.4874,547.72,753.04,657.71,1080.00
person,0.4868,1250.97,769.75,1340.00,1003.18
person,0.4675,269.37,784.29,372.44,1064.10
person,0.4471,936.87,819.37,1059.20,1078.59
person,0.4361,841.64,928.02,1007.55,1080.00
person,0.3828,840.36,801.92,920.49,1005.27
car,0.3764,1695.39,768.13,1848.08,835.84
person,0.3538,438.94,734.68,525.34,1003.99
car,0.2570,1606.36,767.30,1736.54,840.97
