car,0.8528,1479.48,769.92,1702.12,883.95
person,0.7847,0.58,771.82,162.55,1080.00
person,0.7333,141.40,768.86,250.72,1080.00
car,0.6257,1342.19,758.12,1434.99,831.89
person,0.5721,359.56,769.63,456.81,1073.65
person,0.5544,673.52,798.95,814.49,1071.66
person,0.5437,744.55,946.83,905.69,1080.00
person,0.5309,812.77,812.55,948.23,1067.06
handbag,0.4922,1056.60,914.21,1129.52,1019.47
person,0.4822,549.26,740.07,657.17,1079.17
person,0.4689,998.75,811.99,1159.96,1080.00
person,0.4660,459.80,774.17,533.39,1009.12
person,0.3421,1115.49,763.83,1211.56,986.22
person,0.3420,243.81,772.90,326.63,1036.36
handbag,0.3418,1059.68,942.24,1130.49,1021.33
person,0.3292,1230.54,742.01,1317.36,927.21
car,0.2818,1303.11,756.46,1434.52,835.36
