bus,0.8694,1415.76,557.24,1877.77,831.38
car,0.8081,1714.14,766.06,1919.19,960.87
person,0.7352,261.77,874.65,517.13,1080.00
person,0.7350,726.18,764.45,908.33,1080.00
car,0.7270,1326.22,743.75,1463.31,825.62
person,0.7088,543.52,790.50,678.31,1075.37
person,0.6749,155.57,814.30,360.02,1078.91
person,0.6599,1113.74,738.52,1204.91,998.14
person,0.6462,840.20,854.89,1071.30,1077.96
person,0.5730,1031.03,734.96,1100.40,1009.14
car,0.4387,1200.85,739.88,1333.91,818.91
person,0.4073,668.11,731.82,771.67,1028.02
person,0.3998,17.49,776.91,152.78,1079.27
car,0.3710,1082.37,734.58,1151.47,835.33
person,0.3547,430.15,811.18,568.90,1075.86
handbag,0.3334,707.94,944.56,766.60,1037.22
person,0.3242,969.69,734.26,1043.35,934.80
car,0.2777,1201.84,740.09,1323.50,800.39
