car,0.9186,1340.06,778.05,1918.69,1072.17
car,0.9045,1224.05,709.42,1459.77,838.86
person,0.7752,795.02,764.96,934.91,1078.78
person,0.7704,320.83,736.98,427.57,1038.58
person,0.7039,1.13,838.48,218.80,1069.78
person,0.6981,597.69,765.44,685.74,1012.01
person,0.6799,414.02,749.10,490.36,1030.22
person,0.6599,239.66,758.33,321.17,1034.22
person,0.6340,152.04,748.52,246.77,1059.32
truck,0.5836,994.15,643.16,1245.32,853.05
person,0.5317,488.73,757.95,565.27,992.42
person,0.5123,563.03,760.30,616.75,935.32
person,0.4286,766.26,739.46,839.10,1025.21
car,0.3692,1662.62,759.09,1737.75,800.26
car,0.3691,1072.74,706.99,1255.24,853.85
person,0.3598,52.63,743.03,153.70,853.08
person,0.3524,983.22,735.69,1053.13,996.00
person,0.3242,490.92,760.55,563.91,929.97
person,0.2880,984.60,730.89,1048.51,878.23
person,0.2860,854.89,723.53,936.57,870.27
car,0.2628,923.32,735.47,1006.14,784.70
