car,0.9035,1550.13,760.98,1862.06,907.50
car,0.7478,1321.46,754.89,1456.73,838.23
person,0.7067,130.04,753.24,250.81,1080.00
person,0.6991,238.00,776.56,356.44,1080.00
person,0.6984,961.17,824.15,1140.49,1080.00
person,0.5718,737.86,804.23,903.46,1074.42
person,0.5483,549.96,731.71,643.01,1060.16
person,0.5332,621.70,795.10,768.06,1078.97
person,0.5071,889.04,778.31,968.01,1049.55
person,0.5002,1192.85,740.52,1296.59,1032.39
person,0.4367,383.65,747.08,461.62,1013.24
person,0.3886,31.26,736.06,132.93,1034.28
person,0.3699,1148.73,752.30,1209.23,915.75
person,0.3438,443.10,751.72,507.77,1002.54
person,0.3234,1050.62,750.95,1138.47,933.18
person,0.2804,0.26,755.13,43.14,1055.89
bus,0.2557,1445.12,569.22,1919.60,867.43
person,0.2554,498.39,735.17,571.65,1016.20
