car,0.9070,1323.40,735.90,1706.20,922.01
person,0.7794,471.28,778.23,784.52,1079.07
car,0.7155,1098.37,766.53,1458.40,961.50
person,0.7003,908.74,755.52,1037.97,1071.36
person,0.6362,0.07,725.83,112.04,1080.00
person,0.6310,1041.47,739.47,1125.40,1012.15
person,0.6244,789.77,736.18,874.64,1029.81
person,0.6002,347.96,748.44,437.86,998.44
person,0.5891,174.09,789.37,285.56,1080.00
car,0.4780,983.56,727.44,1067.75,832.34
person,0.3772,865.05,742.16,937.83,1020.07
person,0.3536,741.14,728.33,807.24,1015.94
car,0.2795,954.93,725.56,1203.88,885.46
