car,0.8586,1782.22,764.81,1918.85,986.81
person,0.8459,644.93,788.55,985.93,1078.62
person,0.8430,321.73,756.08,636.86,1079.92
person,0.7533,1241.27,782.46,1396.03,1077.94
person,0.6553,1382.55,760.29,1481.96,1046.66
person,0.6170,108.50,756.38,247.05,1080.00
person,0.6167,0.16,757.08,84.26,1074.52
car,0.6048,1445.31,753.91,1563.20,821.88
person,0.4644,225.14,765.43,317.46,1074.04
person,0.4119,1123.95,759.71,1226.04,1062.53
person,0.3935,920.42,780.31,1018.61,986.53
person,0.3713,1020.88,790.50,1132.45,987.50
person,0.3518,957.22,901.28,1103.88,1078.97
person,0.3498,614.53,741.00,707.76,1058.84
