car,0.9250,1252.34,775.38,1919.95,1075.72
car,0.7992,1159.66,711.67,1359.09,827.44
person,0.7588,620.79,767.30,708.53,1004.86
person,0.6833,347.43,738.20,450.81,1039.70
person,0.6793,829.54,748.56,972.61,1074.47
car,0.6750,1042.91,713.50,1188.14,843.30
person,0.6619,516.27,764.79,597.65,1012.82
person,0.6492,0.16,833.49,380.86,1071.42
person,0.5887,427.81,751.43,511.54,1034.05
person,0.5332,780.30,739.48,852.69,1024.02
person,0.3595,584.71,769.75,631.52,933.03
person,0.3570,211.78,750.66,295.00,839.04
truck,0.2590,973.33,659.41,1177.64,812.73
person,0.2505,1000.50,738.12,1066.62,875.91
