car,0.8535,1482.09,769.49,1710.72,884.06
person,0.8340,0.13,772.66,153.68,1080.00
person,0.7785,140.96,758.84,248.48,1080.00
car,0.6755,1344.95,758.76,1434.43,832.18
person,0.6477,991.08,810.39,1166.42,1079.94
person,0.5926,361.53,768.54,452.86,1071.84
person,0.5860,807.09,816.78,947.14,1071.97
person,0.5448,744.02,950.37,900.81,1080.00
person,0.5142,543.44,729.27,657.32,1076.93
person,0.4944,666.17,798.73,806.98,1075.31
person,0.4612,241.94,772.47,326.72,1040.69
person,0.4335,1228.03,740.69,1322.05,935.23
person,0.4237,454.97,744.10,531.81,1009.24
person,0.3793,1093.55,764.75,1200.77,974.42
handbag,0.3536,336.59,842.02,379.80,962.16
handbag,0.3440,339.29,871.79,379.43,962.12
person,0.2599,73.76,736.11,143.64,867.00
person,0.2585,1124.19,767.92,1208.29,978.56
