car,0.8964,1641.42,762.99,1919.18,935.73
car,0.7984,1335.79,752.28,1493.82,842.22
person,0.7039,314.64,769.63,404.80,1056.30
person,0.6936,951.60,826.76,1172.15,1080.00
person,0.6747,836.94,769.58,936.37,1069.95
person,0.6529,553.51,798.35,705.82,1079.58
person,0.6372,158.62,784.57,268.21,1079.54
person,0.5324,661.34,825.42,849.69,1080.00
person,0.4843,1118.64,744.78,1172.94,919.17
person,0.4612,401.47,767.24,468.29,1014.13
car,0.4207,1561.64,751.74,1737.56,847.34
person,0.3751,237.06,758.60,312.64,1034.98
car,0.3223,1554.17,727.36,1787.45,844.76
person,0.2929,1178.35,747.67,1259.24,990.81
person,0.2666,1040.10,753.51,1121.62,913.11
car,0.2558,1246.82,750.67,1321.88,804.19
