car,0.8341,1422.06,747.51,1698.86,866.14
person,0.7644,220.40,838.87,460.57,1080.00
person,0.6968,995.36,738.04,1092.37,998.53
person,0.6528,466.77,749.56,577.38,1045.30
person,0.6364,835.76,736.47,916.26,1017.15
car,0.6053,1306.39,739.48,1419.92,801.75
person,0.5443,1062.87,742.04,1155.60,1019.87
car,0.5189,1114.19,740.09,1213.68,838.85
person,0.4915,894.60,745.81,970.33,1020.58
person,0.4635,607.70,752.13,888.32,1073.80
person,0.3682,612.19,777.26,816.94,1021.26
person,0.3595,635.56,895.25,888.12,1080.00
person,0.3432,1.02,919.56,142.92,1080.00
person,0.3101,574.48,748.52,665.48,959.12
car,0.3000,1234.74,746.78,1312.67,788.68
