car,0.9031,1442.69,753.94,1732.50,891.91
person,0.8439,928.64,842.69,1178.27,1080.00
person,0.7218,461.29,853.63,696.79,1080.00
person,0.7138,851.49,764.46,1002.86,1080.00
car,0.6882,1295.96,746.83,1429.02,818.48
person,0.6198,353.27,800.18,569.66,1077.40
person,0.5991,1087.66,749.14,1146.02,958.92
person,0.5660,40.64,780.65,146.77,1080.00
person,0.5557,303.24,733.94,416.23,1053.86
person,0.5436,1133.43,756.63,1204.38,982.44
person,0.5145,184.78,735.65,304.11,1068.40
person,0.4645,703.41,741.53,833.33,1080.00
person,0.4467,0.29,743.80,53.23,1067.02
car,0.3540,1743.95,754.53,1919.23,885.56
bus,0.3495,1617.08,578.62,1918.97,880.74
person,0.3264,1091.31,748.69,1143.54,889.06
person,0.2561,970.47,734.91,1028.99,843.08
