car,0.8924,1415.51,754.92,1676.96,879.54
person,0.8052,925.22,838.04,1161.43,1080.00
person,0.7543,78.20,786.02,204.89,1079.23
person,0.6828,500.54,844.01,723.10,1080.00
person,0.6750,0.15,738.23,77.83,1062.20
person,0.6689,223.50,760.59,338.16,1062.50
person,0.6340,725.12,783.57,845.67,1080.00
person,0.5536,379.04,799.20,580.63,1077.18
person,0.5397,896.40,761.36,1018.89,1039.28
person,0.4925,1137.23,749.21,1209.64,980.46
person,0.4398,334.26,732.07,436.43,1050.50
car,0.4107,1296.28,742.42,1384.29,811.98
person,0.3779,1099.04,751.97,1150.23,956.02
car,0.3665,1649.60,652.34,1919.42,884.19
bus,0.3595,1636.47,652.67,1918.72,884.23
