person,0.8772,585.92,782.99,902.63,1080.00
bus,0.8382,1690.89,509.11,1919.12,857.24
car,0.7299,1163.60,742.24,1379.04,866.28
car,0.6738,1344.83,751.80,1487.05,815.38
person,0.6142,466.73,752.95,571.03,1004.36
car,0.6094,1091.22,764.68,1284.92,896.80
person,0.5929,922.45,749.00,991.36,1024.03
person,0.5486,856.13,743.04,935.26,1018.80
person,0.5350,325.10,782.50,465.54,1024.70
person,0.4805,581.72,759.27,649.80,993.93
person,0.4601,273.37,995.79,541.61,1077.60
person,0.4548,123.28,736.95,252.47,1078.99
person,0.3999,967.17,721.90,1062.14,1027.26
car,0.3624,1843.79,801.06,1919.22,906.03
person,0.3390,234.78,776.67,326.31,1070.10
person,0.3202,0.34,849.96,106.56,1078.74
person,0.2710,1010.82,738.28,1111.65,1022.91
person,0.2630,655.51,750.41,713.10,939.52
