car,0.9260,1243.98,776.68,1912.10,1064.96
car,0.8196,1153.40,710.66,1341.61,829.92
person,0.7535,626.32,770.47,710.57,1010.45
person,0.7498,8.83,833.70,407.23,1072.74
person,0.6565,835.33,740.04,976.41,1073.86
car,0.6226,1026.68,714.43,1179.38,840.56
person,0.6017,351.77,740.43,451.96,1029.20
person,0.5871,433.96,745.79,520.03,1029.50
person,0.5656,513.49,758.18,597.72,1006.13
person,0.5405,780.51,736.75,856.92,1026.05
person,0.3929,226.05,755.37,301.23,840.16
person,0.3217,590.70,778.18,640.31,934.31
person,0.2888,297.07,760.18,357.35,848.21
truck,0.2616,966.79,659.21,1167.05,807.96
