car,0.8913,1312.66,736.56,1682.49,918.98
car,0.7902,1097.21,769.57,1443.62,954.19
person,0.7821,474.13,779.51,807.73,1077.57
person,0.7323,909.30,750.21,1041.52,1074.09
person,0.7130,0.00,722.84,120.73,1077.98
person,0.6695,790.79,738.16,872.24,1029.92
person,0.6627,356.70,753.41,441.04,994.53
person,0.6424,186.10,783.05,312.06,1080.00
person,0.5972,1040.92,735.49,1120.48,1003.64
person,0.4419,867.04,743.19,938.75,1019.18
person,0.4293,100.25,824.25,201.78,1080.00
person,0.4131,431.93,748.94,525.87,1013.83
car,0.3752,982.24,727.48,1065.95,835.38
person,0.3556,736.61,729.09,806.92,1019.54
handbag,0.2973,966.93,817.01,1060.65,966.96
