person,0.8238,573.72,791.31,901.93,1080.00
car,0.7434,1203.85,742.66,1413.09,869.30
person,0.6903,457.48,747.84,557.32,1011.42
car,0.6849,1081.19,758.22,1308.85,910.83
bus,0.6697,1735.22,508.64,1919.25,875.91
car,0.6485,1353.60,751.25,1516.55,817.82
person,0.6125,958.36,719.90,1068.57,1041.01
person,0.5975,568.64,751.16,646.37,998.94
person,0.5128,99.54,728.09,236.95,1076.71
person,0.4692,303.29,782.60,445.98,1042.95
person,0.4654,844.40,739.01,930.86,1026.89
person,0.4152,919.43,740.59,981.68,1035.28
person,0.3468,223.66,780.92,301.97,1035.56
person,0.3104,0.41,868.84,102.78,1077.20
car,0.3005,1051.82,753.35,1311.28,958.74
person,0.2789,1052.59,730.59,1127.10,1008.33
person,0.2593,795.71,744.76,863.66,983.59
