person,0.8589,1023.14,786.54,1306.63,1077.76
person,0.8260,744.42,770.37,997.64,1079.54
person,0.8134,17.50,787.38,312.51,1080.00
person,0.8064,461.63,741.84,614.72,1080.00
person,0.6946,1523.93,752.79,1638.80,1061.39
person,0.6493,1334.76,793.96,1461.51,1079.16
car,0.6105,1615.75,760.37,1869.61,912.26
person,0.5844,0.26,751.20,71.01,1056.24
person,0.5789,304.80,786.13,419.47,1077.67
person,0.4795,658.68,755.05,761.87,1076.33
person,0.4463,198.36,762.12,317.26,978.28
person,0.4107,941.36,747.10,1018.74,990.14
person,0.3923,1481.53,750.97,1563.58,1051.39
person,0.3460,612.63,752.90,683.31,1073.48
car,0.2855,1804.54,765.87,1910.98,810.90
