person,0.7999,198.09,838.85,453.86,1078.28
person,0.7822,607.39,782.73,870.54,1079.29
car,0.6992,1418.71,748.77,1729.81,867.04
person,0.6984,465.78,753.08,573.89,1046.95
car,0.6594,1299.18,741.40,1415.52,802.31
car,0.5886,1115.17,740.17,1223.88,844.09
person,0.5400,994.91,736.60,1093.73,998.55
car,0.5229,1216.07,743.21,1309.33,794.07
person,0.5187,842.69,742.69,927.12,1024.67
person,0.4697,897.79,744.02,974.34,1021.48
bus,0.4418,1787.41,594.01,1919.10,872.63
person,0.3929,1064.23,741.26,1143.08,1014.81
person,0.3763,0.59,908.81,99.99,1079.04
person,0.3170,608.82,889.27,871.05,1080.00
person,0.2563,571.75,751.77,654.67,977.77
