car,0.8610,1437.89,767.14,1591.80,851.49
person,0.7066,1101.41,821.97,1260.60,1079.19
person,0.6941,694.01,750.05,815.32,1079.64
car,0.6500,1345.79,760.34,1423.29,821.33
person,0.6423,1248.52,767.96,1323.13,998.63
person,0.6016,219.75,766.01,357.94,1076.07
car,0.5755,1831.04,767.38,1919.77,840.31
person,0.5746,548.42,741.26,660.16,1080.00
person,0.4978,0.05,816.22,243.29,1078.69
person,0.4458,929.77,820.41,1045.74,1076.97
car,0.4297,1719.36,767.10,1834.54,836.36
person,0.4187,812.20,795.39,924.35,1064.56
person,0.3979,1203.17,751.88,1269.57,982.73
car,0.3772,1745.40,767.13,1835.61,823.56
person,0.3575,115.77,775.05,272.53,1075.20
person,0.3518,827.55,932.69,996.83,1080.00
person,0.3054,428.30,736.37,518.35,1022.04
handbag,0.2942,1151.76,889.96,1221.86,999.54
