car,0.8864,1534.88,762.60,1830.91,902.74
car,0.8362,1321.38,754.58,1455.91,837.24
person,0.7015,133.66,747.25,254.35,1080.00
person,0.6834,264.43,779.23,373.82,1076.81
person,0.6785,963.60,820.59,1134.31,1080.00
person,0.5391,760.85,810.51,907.42,1074.11
person,0.5368,450.68,760.00,521.49,1010.52
person,0.4671,395.77,757.81,470.46,1012.88
person,0.4643,626.73,797.40,770.62,1073.90
person,0.4076,1151.73,751.40,1217.80,915.59
person,0.3971,32.71,732.76,129.62,1030.64
person,0.3952,894.65,775.36,976.97,1051.90
person,0.3871,542.24,738.21,645.91,1059.51
person,0.3846,1208.91,745.64,1294.09,968.57
person,0.3112,698.59,974.88,854.31,1080.00
person,0.2747,0.20,765.31,42.19,1074.02
person,0.2529,0.19,833.57,35.60,1065.83
car,0.2521,1270.38,759.67,1329.15,832.48
