car,0.8423,1449.31,767.64,1632.52,866.37
person,0.7238,1.23,764.29,126.89,1077.25
person,0.7161,669.24,742.57,784.68,1078.72
car,0.6855,1802.42,765.95,1920.00,840.84
person,0.6830,113.21,768.87,271.95,1080.00
person,0.6475,1071.52,772.47,1219.83,1079.41
person,0.6165,538.91,734.09,666.48,1080.00
car,0.5671,1337.88,762.02,1423.74,831.10
person,0.5407,431.64,766.65,523.08,1048.14
person,0.5077,873.47,825.60,1002.34,1079.81
person,0.5046,1195.73,769.64,1263.52,967.18
person,0.4800,0.08,884.74,67.56,1079.39
person,0.4291,779.19,942.11,951.86,1080.00
person,0.3364,258.04,777.13,343.76,1061.31
handbag,0.3355,1116.24,875.47,1191.58,1011.91
person,0.3270,763.36,795.19,877.70,1055.09
person,0.3146,1186.14,765.49,1267.41,1074.95
bus,0.2807,1594.25,636.91,1817.77,849.77
