person,0.8345,782.88,754.69,1035.24,1080.00
person,0.8299,1040.81,794.91,1345.05,1079.02
person,0.7656,1542.09,769.01,1665.20,1076.69
person,0.7187,1364.05,799.19,1511.99,1080.00
person,0.7013,137.45,823.36,408.22,1080.00
person,0.6418,0.26,754.26,82.66,1065.65
person,0.6180,481.69,741.06,639.77,1077.50
car,0.6035,1611.60,764.13,1828.02,867.98
person,0.5793,660.57,745.46,765.94,1080.00
person,0.4638,1270.77,778.16,1366.90,1043.38
person,0.4405,769.06,747.99,882.54,1024.55
person,0.3772,306.19,784.67,424.25,1020.98
car,0.3524,1787.60,765.32,1912.78,812.74
