person,0.8639,697.06,773.65,1026.56,1077.02
car,0.8595,1742.22,766.78,1918.89,988.67
person,0.8339,373.51,769.28,689.39,1079.29
person,0.7822,1255.83,792.59,1400.60,1078.40
person,0.6895,128.75,769.17,271.39,1080.00
person,0.6682,1404.81,776.55,1523.80,1050.94
person,0.5564,300.43,745.80,449.87,1049.37
person,0.4952,0.17,762.24,86.26,1076.22
car,0.4949,1452.68,754.47,1560.95,819.10
person,0.3868,1146.58,764.15,1241.67,1064.06
person,0.3802,256.70,767.15,340.43,1071.87
person,0.3419,993.87,897.08,1115.16,1080.00
person,0.3326,929.74,773.19,1025.70,959.54
backpack,0.3197,1481.00,859.39,1545.85,930.79
person,0.2954,1021.77,793.83,1137.98,971.03
person,0.2850,1363.78,749.48,1431.47,909.72
