person,0.8180,1096.60,779.89,1375.04,1078.06
person,0.7920,512.25,749.18,676.25,1076.81
person,0.7910,813.69,751.52,1082.52,1079.66
person,0.7785,135.83,778.47,329.20,1074.58
person,0.7769,296.06,808.27,548.72,1080.00
person,0.7375,1382.53,789.34,1537.68,1077.98
person,0.6850,1557.03,801.28,1692.94,1076.37
person,0.6517,0.21,763.58,90.93,1072.08
person,0.6275,675.30,731.47,778.70,1077.19
car,0.6235,1556.95,763.44,1795.66,872.51
person,0.5828,774.22,748.81,923.12,1073.60
person,0.5190,428.22,733.00,496.53,938.60
person,0.5100,1275.53,769.84,1392.95,1031.79
person,0.3719,1668.24,853.99,1785.59,1077.61
car,0.3619,1797.20,769.38,1915.98,815.43
