car,0.8316,1465.50,767.67,1665.04,870.87
person,0.7336,59.47,772.66,220.76,1079.62
person,0.7274,550.50,739.99,662.80,1080.00
person,0.7025,656.87,736.05,758.16,1076.38
person,0.7002,393.69,769.66,490.80,1057.50
person,0.6060,1044.95,817.83,1183.84,1078.25
car,0.5847,1339.54,760.71,1429.32,832.56
person,0.5549,489.77,773.87,562.45,1009.50
person,0.5037,824.83,814.74,967.23,1067.06
person,0.4995,1170.92,766.09,1237.62,984.65
person,0.4906,756.46,943.52,928.49,1080.00
person,0.4803,246.18,769.09,333.07,1042.54
handbag,0.4756,1090.97,947.99,1159.32,1021.33
handbag,0.4743,1085.80,899.47,1159.86,1019.33
person,0.4175,717.01,795.30,854.75,1069.77
person,0.4175,0.21,753.25,39.55,1049.87
person,0.3729,320.69,749.15,396.62,986.99
car,0.3723,1823.97,769.61,1919.37,841.94
handbag,0.3636,385.72,880.67,425.38,954.39
