person,0.8166,70.27,768.50,414.06,1077.14
person,0.7709,1190.05,804.52,1339.30,1076.93
person,0.7646,506.62,786.98,875.55,1080.00
car,0.7604,1440.21,755.47,1560.83,830.70
person,0.7037,334.25,759.49,520.18,1077.09
person,0.5585,1334.61,770.89,1421.40,1015.69
person,0.5313,1084.06,770.66,1168.57,1062.39
person,0.4710,974.92,802.63,1100.36,1078.59
car,0.4590,1373.64,753.78,1454.82,850.31
person,0.4568,0.20,752.39,82.50,1067.07
person,0.4541,721.21,746.37,818.55,1017.84
person,0.4361,797.20,754.54,894.39,1048.85
car,0.4237,1810.01,759.34,1905.33,821.87
person,0.3677,870.91,788.71,985.47,1076.30
car,0.3465,1773.86,756.05,1902.96,819.85
person,0.3433,1292.41,749.21,1367.02,1011.36
person,0.3349,913.63,906.48,1070.22,1080.00
handbag,0.2666,1231.25,870.82,1301.82,973.58
