car,0.8629,1573.05,763.44,1915.30,916.87
car,0.7189,1326.08,753.90,1469.39,841.70
person,0.6388,126.36,750.60,235.00,1077.72
person,0.6180,216.66,774.29,337.95,1078.27
person,0.5701,606.25,790.18,745.63,1080.00
person,0.5489,735.49,827.32,896.01,1077.14
person,0.5381,19.45,728.06,127.16,1030.54
person,0.5333,958.14,821.41,1153.11,1080.00
person,0.5035,1140.78,747.94,1196.77,911.43
person,0.4754,353.80,758.44,451.65,1039.34
person,0.4734,541.97,746.72,640.70,1055.01
person,0.4663,871.81,775.70,957.40,1030.12
person,0.4479,429.78,751.51,498.49,1022.78
person,0.3657,1186.56,742.46,1282.82,1035.46
handbag,0.2902,193.65,916.56,268.34,997.22
person,0.2809,952.76,748.19,1019.56,985.57
car,0.2788,1265.17,751.94,1355.28,800.84
person,0.2655,0.14,730.73,32.65,979.79
