car,0.9149,1430.73,753.86,1703.89,886.19
person,0.8101,925.14,837.32,1168.35,1080.00
person,0.6500,717.67,781.22,839.21,1080.00
person,0.6499,879.85,761.14,1012.95,1074.18
person,0.6459,477.20,855.96,713.08,1079.12
person,0.5974,61.34,784.95,172.17,1080.00
person,0.5625,215.55,765.52,322.61,1062.27
person,0.5507,1138.28,750.75,1219.45,977.52
person,0.5347,356.04,801.81,572.92,1077.55
person,0.5284,0.23,733.47,66.02,1061.96
car,0.5221,1300.80,745.67,1397.54,816.07
person,0.5076,317.57,732.91,428.60,1050.90
person,0.4663,1093.87,750.70,1147.58,960.92
car,0.4258,1307.92,763.66,1424.10,818.36
person,0.3486,645.09,738.61,731.30,970.17
person,0.3046,1095.76,750.57,1149.35,893.02
bus,0.3040,1610.39,552.73,1919.23,883.39
tie,0.2626,585.18,985.82,627.74,1079.13
